http://id.who.int/icd/entity/772233326	http://id.who.int/icd/release/11/mms/772233326	PA21		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring the user of a pedestrian conveyance"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F772233326"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/2115472339	http://id.who.int/icd/release/11/mms/2115472339	PA22		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring a pedal cyclist"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2115472339"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/29970526	http://id.who.int/icd/release/11/mms/29970526	PA23		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring a motor cyclist"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F29970526"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/1602402495	http://id.who.int/icd/release/11/mms/1602402495	PA24		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring a car occupant"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1602402495"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/1278376191	http://id.who.int/icd/release/11/mms/1278376191	PA25		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a bus or coach"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1278376191"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/1366396048	http://id.who.int/icd/release/11/mms/1366396048	PA26		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a light goods vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1366396048"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/1872211656	http://id.who.int/icd/release/11/mms/1872211656	PA27		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a heavy goods vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1872211656"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/259533965	http://id.who.int/icd/release/11/mms/259533965	PA28		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a streetcar or tram"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F259533965"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/1600716594	http://id.who.int/icd/release/11/mms/1600716594	PA29		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a low powered passenger vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1600716594"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/548807869	http://id.who.int/icd/release/11/mms/548807869	PA2A		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a special vehicle mainly used in agriculture"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F548807869"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
